comparison_type,category,category2,feature,feature_value,proportion_cat1,proportion_cat2,difference,kl_divergence,js_divergence,chi_square_distance,hellinger_distance
category_vs_rest,handicap,rest,rooms_type,Classic Triple Room 3 Adults,0.0,0.0002,-0.0002,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Twin Room,0.0317,0.005,0.0267,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Twin Room with Garden View,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Twin Room with View,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Twin or Double Room,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classique Double Room,0.0,0.0002,-0.0002,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Deluxe Room,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Double Room,0.0159,0.0126,0.0032,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Double Room with Club Lounge Access,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Double Room with Lounge Access,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Double Room with free Internet and Breakfast,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Double or Twin Room,0.0,0.0002,-0.0002,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Double or Twin Room with Club Lounge Access,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Double or Twin Room with Executive Lounge Access,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Eiffel Tower King Room,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club King Room,0.0,0.0003,-0.0003,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club King Room Non Smoking with Executive Lounge Access,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club King Room with Lounge Access,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club King Room with View and Lounge Access,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Level Classic Rooms,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Queen Room,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Room,0.0,0.0004,-0.0004,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Room with Club Lounge Access,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Room with Club Lounge Access Free Wifi,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Single Room,0.0,0.0008,-0.0008,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club SuperKing Room,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Twin Room,0.0,0.003,-0.003,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Club Twin Room with Lounge Access,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Club Double or Twin Room,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double Room,0.0,0.0056,-0.0056,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double Room Courtyard Side,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double Room With Sacr Coeur View,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double Room with Extra Bed,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double Room with Park View,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double Room with Terrace,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double or Twin Room,0.0,0.0051,-0.0051,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double or Twin Room 1 2 Adults,0.0,0.0003,-0.0003,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double or Twin Room Non Smoking,0.0,0.0003,-0.0003,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double or Twin Room for Single Use,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double or Twin Room with Balcony,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double or Twin Room with Extra Bed,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Double or Twin Room with Rambla View,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Family Room,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort King or Twin Room,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Plus Double Room,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Plus Twin Room,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Quadruple Room,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Room,0.0,0.0016,-0.0016,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Room with Extra Bed,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Comfort Single Room,0.0,0.0003,-0.0003,3.8242,0.2211,24.8483,0.544
